LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2022-08-07 18:11:27,1900-01-00 00:00:00,,40:EE:DD:39:C7:E8,-29, ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:27,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:27,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:27,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:27,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:28,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-59,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:29,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-57,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-57,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:29,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-37, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:30,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-61,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:30,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-59,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:41,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-15,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-45, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:42,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-57,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-57,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:42,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:48,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:48,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:48,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:49,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-37,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:51,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,,D2:45:E3:83:91:43,-85,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:52,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-21,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-39, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-21,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-65,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-25,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-17,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:11:53,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:11:53,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-17,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-11,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,D2:45:E3:83:91:43,-82,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-9,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-29, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-46, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-46, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:05,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-13,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:08,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-17,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:11,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-31, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:11,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-57,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-21,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-53, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-23,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,A2:22:18:4C:59:4B,-63,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,,64:A2:00:0D:04:0E,-19,,0.000000,0.000000,0.000,0.000,Client
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-35, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
2022-08-07 18:12:14,1900-01-00 00:00:00,baby yoda comunista,40:EE:DD:39:C7:E8,-33, WPA2  WPA ,0.000000,0.000000,0.000,0.000,AP
